municipality,ordinance_date,history_id,doc_type,max_increase_pct,cpi_linked,increase_frequency_per_year,vacancy_decontrol,vacancy_increase_max_pct,hardship_allowed,capital_improvement_surcharge_allowed,rent_board_present,owner_occupied_exempt_units,small_building_exempt_threshold,min_units_covered,sf_exempt,mf_only,year_built_cutoff,new_construction_exempt,emergency_only,decontrol_type
borough_of_oaklyn,10/11/16,162043,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,10/11/22,266090,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,5/11/21,244876,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,7/10/18,193522,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,7/11/17,170513,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,10/10/18,199011,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,6/11/13,102004,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,12/15/15,148017,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,8/12/14,117049,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,5/11/22,256770,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,7/11/23,272667,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,2/9/21,239514,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,10/8/19,220775,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,6/11/19,218601,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,12/1/14,123665,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,7/14/15,143053,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,4/10/18,187697,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,7/12/16,160144,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,4/14/15,138064,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,7/9/24,299834,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,4/9/12,22636,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,12/10/24,301401,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,7/13/21,247772,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,12/10/19,223353,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,5/13/25,OA0494,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,8/11/20,233676,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,8/31/12,26797,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,9/10/11,614,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,3/8/22,255699,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,10/10/17,175069,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,4/8/14,111530,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,12/1/11,17597,rent_control,,1,,0,,,,1,,,,,,,,1,none
borough_of_oaklyn,12/27/12,77501,rent_control,,1,,0,,,,1,,,,,,,,1,none
city_of_linden,12/17/24,LI4062,rent_control,,1,,0,,0,,1,,,,,,,,0,none
city_of_linden,12/29/20,247936,rent_control,,0,,0,,0,,1,,,,,,,,0,none
city_of_linden,12/17/19,232108,rent_control,,0,,0,,0,,1,,,,,,,,0,none
city_of_linden,12/20/22,265570,rent_control,,0,,0,,0,,1,,,,,,,,0,none
city_of_linden,12/19/23,296353,rent_control,,1,,0,,0,,1,,,,,,,,0,none
city_of_linden,12/21/21,253008,rent_control,,0,,0,,0,,1,,,,,,,,0,none
city_of_linden,8/21/18,223270,rent_control,,0,,0,,0,,1,,,,,,,,0,none
township_of_cedar_grove,12/6/21,264433,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,9/18/11,8003,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,9/15/11,2509,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,2/6/23,269546,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,10/7/19,221034,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,12/18/17,179561,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,12/2/24,CE0630,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,9/22/11,9002,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,9/20/11,8502,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,6/16/14,115513,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,12/4/23,291646,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_cedar_grove,8/14/12,26656,rent_control,5,1,,,,0,,1,,,,,,,,0,none
borough_of_east_rutherford,12/27/16,163546,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,12/17/24,302642,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,12/17/19,224053,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,7/18/18,199124,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,12/21/21,252514,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,7/18/17,170164,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,12/16/14,129169,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,1/1/18,178947,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,8/22/23,273521,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,12/15/20,239143,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,11/21/23,290026,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,12/18/18,206008,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,7/21/15,143091,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,5/21/19,218621,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,6/21/22,257367,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,1/1/16,148113,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,6/18/24,299018,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,10/18/22,264772,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,6/17/25,EA1769,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,7/19/16,158129,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,6/16/20,231069,rent_control,,1,,,,1,,1,,,,,,,,0,none
borough_of_east_rutherford,7/27/21,247632,rent_control,,1,,,,1,,1,,,,,,,,0,none
township_of_montclair,5/6/25,MO0769,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,4/10/24,295076,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,5/19/20,228919,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,1/5/21,236120,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,8/10/21,250593,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,1/28/25,302552,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,9/24/24,301004,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,9/26/23,276060,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,6/11/24,299017,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,6/21/22,265840,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,3/11/25,307158,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,4/25/23,271514,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,3/12/24,290373,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,10/27/20,233708,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,2/16/21,244867,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
township_of_montclair,4/19/22,256760,rent_control,2,,,1,,,,1,,,,0,0,,0,0,continuous
borough_of_fairview,1/21/20,227594,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,11/18/13,226531,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,5/20/25,FA4029,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,4/20/21,244133,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,5/16/23,269168,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,11/21/23,296069,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,12/17/24,306164,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,12/21/21,264906,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
borough_of_fairview,7/21/20,231071,rent_control,,,,0,,0,0,1,,,,0,0,,0,0,none
township_of_middle,2/5/24,290267,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,10/3/22,259631,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,11/6/17,179521,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/16/19,223316,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,9/6/17,174551,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,11/18/13,109526,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,8/5/13,102324,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,10/9/12,27176,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,11/21/16,162319,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,10/18/21,249514,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/7/20,236134,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,8/17/15,144019,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,10/2/23,278020,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,6/22/22,256948,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,10/21/19,220780,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,5/20/24,298546,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,3/3/25,MI1250,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,7/7/14,114541,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,3/6/23,268529,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/15/14,124077,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,9/3/14,119529,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,6/19/23,272622,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,3/2/15,132017,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,6/19/12,25573,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/3/18,206026,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/19/22,265778,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,6/6/16,155607,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,4/1/13,97055,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,11/4/24,301028,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,10/7/13,105552,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/21/15,148081,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,8/13/12,26629,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,4/20/20,228660,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,6/15/15,140096,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,5/6/24,294245,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/22/11,19074,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,7/15/19,218744,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,4/21/14,111539,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,3/1/21,240523,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,4/16/18,187541,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,8/15/16,160345,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,3/6/17,166143,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,9/10/11,1226,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,5/17/21,247063,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_middle,12/17/12,45024,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_wayne,9/18/24,299849,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,3/19/25,WA0473,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,9/1/21,247989,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,3/2/22,254182,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,4/19/23,272054,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,12/16/20,240021,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,12/20/23,294185,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,7/7/19,223479,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,6/15/22,257204,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,4/20/22,256993,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,6/25/20,230090,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,5/15/24,295070,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,9/16/20,234213,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,9/6/23,273590,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,12/4/24,302299,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,12/21/22,266940,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,2/27/20,224097,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,6/2/21,247084,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,2/24/20,224049,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,11/3/21,249649,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,9/21/22,259767,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
township_of_wayne,7/9/20,230305,rent_control,,1,,1,,1,,1,,,,0,0,,0,0,continuous
city_of_east_orange,3/14/16,155635,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,6/28/21,249665,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,12/19/22,270054,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,4/27/15,143128,rent_control,5,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,2/14/17,166271,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,6/10/24,297837,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,7/27/20,231678,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,9/8/14,123503,rent_control,5,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,10/26/15,148148,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,8/14/17,174014,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,4/12/21,247649,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,2/10/20,230584,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,12/3/18,207549,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,12/9/24,EA0647,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,11/27/23,289285,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,2/22/16,153048,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,8/26/19,220786,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,4/9/18,193641,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,8/22/22,264755,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_east_orange,8/8/16,161553,rent_control,1,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_shamong,3/7/17,165504,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,12/20/23,SH2016,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,11/1/22,266590,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,3/5/13,88005,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,12/3/19,223315,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,12/5/17,179699,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,12/18/12,49501,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,9/10/11,598,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,12/4/18,206041,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,3/7/12,21654,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,7/10/13,107559,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,6/1/21,260534,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,12/15/15,150601,rent_control,,0,,1,,0,,1,,,,,,,,0,none
township_of_shamong,12/2/14,128021,rent_control,,0,,1,,0,,1,,,,,,,,0,none
borough_of_highland_park,7/2/13,102008,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,3/16/21,248530,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,4/21/20,230385,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,12/5/17,178648,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,9/1/20,233766,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,4/19/16,153110,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,4/4/17,166459,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,10/15/13,106011,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,7/2/19,220896,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,2/19/19,209858,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,9/10/11,894,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,10/21/14,119586,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,10/10/23,278083,rent_control,,1,,1,,1,,1,,,,0,0,,1,0,continuous
borough_of_highland_park,3/17/15,136505,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,4/8/14,111545,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,12/20/22,265241,rent_control,,1,,1,,1,,1,,,,0,0,,1,0,continuous
borough_of_highland_park,12/1/11,17595,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,10/2/12,42504,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,5/1/18,189048,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,5/7/12,23511,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,8/14/18,196042,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
borough_of_highland_park,7/16/24,300887,rent_control,,1,,1,,1,,1,,,,0,0,,1,0,continuous
borough_of_highland_park,10/20/15,146125,rent_control,,1,,1,,1,1,1,,,,,,,,0,continuous
township_of_cherry_hill,12/30/24,CH2673,rent_control,,,,1,,,,,,,,,,,,0,none
township_of_cherry_hill,9/12/23,278504,rent_control,,,,1,,,,,,,,,,,,0,none
township_of_cherry_hill,7/26/21,264474,rent_control,,,,1,,,,,,,,,,,,0,none
township_of_cherry_hill,12/11/17,223034,rent_control,,,,1,,,,,,,,,,,,0,none
township_of_cherry_hill,6/24/19,223313,rent_control,,,,1,,,,,,,,,,,,0,none
borough_of_north_arlington,8/8/13,189,rent_control,,0,,1,,1,,1,,,,,,,,0,continuous
borough_of_north_arlington,7/11/24,NO0519,rent_control,,0,,1,,1,,1,,,,,,,,0,continuous
borough_of_north_arlington,3/11/21,266025,rent_control,,0,,1,,1,,1,,,,,,,,0,continuous
city_of_santa_monica,2/13/24,290063,rent_control,,1,,,,,,1,,,,,,,,0,none
city_of_santa_monica,11/14/23,289263,rent_control,,1,,,,,,1,,,,,,,,0,none
city_of_santa_monica,4/22/25,SA5008,rent_control,,1,,,,,,1,,,,,,,,0,none
city_of_santa_monica,2/11/25,304583,rent_control,,1,,,,,,1,,,,,,,,0,none
city_of_santa_monica,10/27/23,275116,rent_control,,1,,,,,,1,,,,,,,,0,none
city_of_santa_monica,7/23/24,298038,rent_control,,1,,,,,,1,,,,,,,,0,none
city_of_santa_monica,11/11/24,301399,rent_control,,1,,,,,,1,,,,,,,,0,none
city_of_trenton,10/6/22,282504,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,10/20/16,162222,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,9/25/12,58503,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,12/19/24,TR0722,rent_control,5,,,,,0,,1,,,,,,,,0,none
city_of_trenton,6/21/18,193546,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,9/19/19,224528,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,12/21/17,180066,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,1/2/14,114510,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,10/11/11,12510,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,6/18/13,102102,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,9/10/11,1046,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,9/19/24,304742,rent_control,5,,,,,0,,1,,,,,,,,0,none
city_of_trenton,8/20/15,146075,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,5/31/12,24014,rent_control,5,1,,,,0,,1,,,,,,,,0,none
city_of_trenton,7/2/20,266820,rent_control,5,1,,,,0,,1,,,,,,,,0,none
township_of_marlboro,3/15/18,183602,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,2/15/12,21512,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,12/15/22,273639,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,12/29/21,255638,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,10/1/20,241083,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,3/14/13,99039,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,5/23/12,23622,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,2/12/15,132517,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,12/19/24,MA0373,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,1/3/19,208549,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,12/12/19,231590,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,2/15/18,182069,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,6/15/23,300606,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,2/20/14,111287,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,9/10/11,311,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,3/19/12,22050,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,3/2/17,170169,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
township_of_marlboro,2/25/16,152544,rent_control,3,1,,1,,1,1,1,,,,0,0,,1,0,continuous
city_of_englewood,11/26/19,225004,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/16/14,131067,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/10/13,110017,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,4/18/12,22685,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/18/12,97002,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,6/10/15,131065,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/22/20,241143,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/19/23,EN2705,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/21/21,264859,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/20/22,271220,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,12/18/18,209894,rent_control,,0,,,,0,,,,,,,,,,0,none
city_of_englewood,10/18/17,178734,rent_control,,0,,,,0,,,,,,,,,,0,none
union_city,11/21/23,UN2203,rent_control,2,1,,,,,,1,,,,0,0,1987,1,0,none
union_city,2/18/14,110513,rent_control,3,1,,,,,,1,,,,0,0,,1,0,none
union_city,5/6/14,113011,rent_control,3,1,,,,,,1,,,,0,0,,1,0,none
union_city,12/2/14,123588,rent_control,3,1,,,,,,1,,,,0,0,,1,0,none
union_city,5/21/13,100035,rent_control,3,1,,,,,,1,,,,0,0,,1,0,none
union_city,8/5/14,117068,rent_control,3,1,,,,,,1,,,,0,0,,1,0,none
union_city,7/27/15,143074,rent_control,3,1,,,,,,1,,,,0,0,,1,0,none
union_city,1/20/15,129061,rent_control,3,1,,,,,,1,,,,0,0,,1,0,none
